counter,true_positive,false_positive,true_negative,false_negative,file_count,hexsha
1065,332,63,1969,650,3014,c92cd22d02349b73d169a3a2ff3b6fe7a54bfb0c
1067,332,63,1969,670,3034,86cd89095a9e92074d7eb93f2786e765ccb843e4
1069,332,63,1969,670,3034,cf29b6b5610f242d18dcc31eb897c873109b67e2
1070,332,63,1969,670,3034,721d8e50ac2e1545ee112000f6e852f56c51d9f8
1071,332,63,1969,670,3034,e133b55943f26e87cff5b22215a776a9ce3fc6f3
1072,332,63,1969,670,3034,d5bac7e4493e7de1e59c744da33b7a561c167485
1074,332,63,1969,670,3034,e7b7f94678c632791f0323f8c61ce611275605c5
1075,332,63,1969,670,3034,2dc9ec5616a942de3a0886a707f93988f56dd594
1077,332,63,1969,670,3034,ab26b65b2f178597be845e203eb698e193e3502e
1079,332,63,1969,670,3034,fe58d96e50e33b05f2a45f1493eca39ec9b3d030
1080,332,63,1969,670,3034,5528e7da1a790aae8f6e0fd61ebccb2b87cbd97a
1085,332,63,1969,670,3034,79c3f226dd6e6a4dd27173d08b024bf756ea6e39
1088,332,63,1969,670,3034,19f98946f2b31b62303aedb5b30951ca295116d8
1089,332,63,1969,670,3034,e23e7b2ffe8e282adfd5c597df25c181413c5b3b
1090,332,63,1962,677,3034,b929d2d09d24705bc59d1d172921e1feade2777b
1091,332,63,1962,677,3034,a7901c2e090d720ef0427552387be7f14cbe2ac6
1092,332,63,1962,677,3034,8e84d9c8440f571c0d11cd5d7c35dcedca46392c
1093,332,63,1962,677,3034,3c5862ccb0fc77418c3b20c21c6b57c40b483464
1094,332,63,1962,678,3035,f3dc173240d2a91c831b08dd6820e1d83322f3da
1095,332,63,1962,678,3035,29d52583e77b247aceeb2f514177a8a6c21ed786
1096,332,63,1961,679,3035,862de0b254bbb0ec75d637c7fbff258ecf232786
1098,332,63,1961,679,3035,617eff41acc583a3b0f97bb6bcc7efe096dc4891
1099,332,63,1961,679,3035,25c157e4ccc27702883b0c3a53e0e9b44e19757d
1100,332,63,1961,680,3036,1bbca7961cee20c4ddd453a7d74d316e84f4bbb5
1101,332,63,1961,680,3036,f2f8972def26cea2b0e8dbe763e11436d194e3d4
1102,332,63,1961,680,3036,dae81c6ec62a76c1f28745ae3642c2d4a37ce259
1103,332,63,1961,680,3036,4283a038431ef6428d086d4911179bd8eb8b2299
1104,332,63,1961,680,3036,eaa3c883450f3c7ea939992ed075257bbac3d8b2
1105,332,63,1961,680,3036,acb833081dd3abca3bc62753103690f23fb3f0ec
1119,332,63,1964,680,3039,39bb66baad1b98e0fa10d668a09154a0f5372b3d
1123,332,63,1965,680,3040,c97b755a1cdd7051270de6ac2605a8a1e87555fb
1124,332,63,1965,680,3040,968b02f8f0f5170d6ec69bca9d92b2c281417782
1126,332,63,1965,680,3040,0cc0e676c0060739a9bbbd3e42287de008f11f53
1127,332,63,1965,680,3040,dfced0921c11f4ab9df8b036761b8965595e4416
1129,332,63,1965,680,3040,b2f6e421a332ce45cf0f1f2f6bd5962765a013f1
1130,332,63,1964,681,3040,0c7c18cc9e80101c882749c99437ad700fde0ca0
1131,332,63,1964,681,3040,cf99bae53af2ed8f73622bc8a8ed0331c272fda3
1132,332,63,1964,682,3041,1d8eb0cae57731b481a88dca272b2cb0d645bd8e
1133,332,63,1959,687,3041,6e8ddbaa2563ad7b95f96fe757d08870d2312977
1135,332,63,1959,687,3041,e3720b990a33ae259da4b1f1f6069aa6bbc8c03d
1136,332,63,1959,687,3041,47016d4322574860f90431e1c87d19f7a1f778c6
1137,332,63,1959,687,3041,e7e8d30cae9457339eb49ae8584e82ff0a038e99
1138,332,63,1959,687,3041,ec704371e301c5450dd5fc012a30424a8f47b99b
1139,332,63,1959,687,3041,a3c01b0dd8060f00a5ffd2589a776b4f618af6d9
1140,332,63,1959,687,3041,f45ee1974696c8fc17ccfe12ef9e4188e29543a2
1142,332,63,1959,687,3041,84b0a8d2aad042fb573df5055b6153770d0929ac
1143,336,63,1959,706,3064,b1e33ceceda1e75ff68c7deed8f6659683a195d3
1144,336,63,1959,706,3064,f3e5a746469401a16939de0fc17fed584ced2118
1146,336,63,1959,706,3064,4d933ad4181a511f3ced98edba4e17aff054e0e2
1147,337,63,1959,706,3065,3fe3887a2ed94f7b15be769f6d81571031ec5627
1148,337,63,1959,706,3065,83ea3bc798a87098e6507450e7db610020eb215e
1149,337,63,1959,706,3065,64d7a553e1be20174b0aa2882111049abf392d4f
1153,337,63,1959,707,3066,b53b4d5c107dbd56386c599582f46c522877a651
1157,337,63,1959,707,3066,535809e12161d28dacaf5161436fc05a9bb064aa
1158,337,63,1959,707,3066,b0c56b895fd2694d7f5d4595bdbbc41916607f45
1159,337,63,1959,707,3066,0603f09318049e67320121ace035b7ab03f88ca3
1160,337,63,1959,708,3067,8550161e531a603d57723850fb09c4c9b7ca60b9
1161,337,63,1959,708,3067,da5747f8e460ea2a2d16f124463b3975ccfc0992
1162,337,63,1959,708,3067,7506616f164a0e2a63fd8bf5ca044ddb78f9b22a
1166,337,63,1961,709,3070,4f6a7663bcddffb114f2647f9928cbf1fdd8e4b5
1168,337,63,1962,709,3071,f33b3ebd5302fe5821dd796156b0be66c5aebec9
1169,338,62,1962,709,3071,b02f08e02c34bcf19444c15b54c5f64ddd4c9ef2
1170,338,62,1962,709,3071,d49667ef26c1fba0612151064d414854ae45a830
1172,338,62,1962,709,3071,4b9d063da05faa112577a4e3cefd020850a25e9e
1174,338,62,1962,709,3071,75ed5900321d170debef4ac452b8b3cf8a1c2384
1175,338,62,1962,709,3071,71ebcb85b931f43865df5b322b2cf06d3da23f69
1176,338,62,1962,711,3073,aac2a2d2ae2486342058db0c72ed7ba2c7c8eb1e
1177,338,62,1962,712,3074,d8d853378b3ff75c03d8bd91ea026d2b8c642b0f
1178,338,62,1962,712,3074,186eb21dc159807dba83148f7c9c50d470745708
1179,338,62,1962,712,3074,5aa55038ca9ac44b440b56d1fc4e79c876e51393
1180,338,62,1962,712,3074,43f2eb7ef327126271a8c70d6fde5713947150a5
1181,338,62,1962,712,3074,1a09b3c398b42800de864023dad872d83b196181
1182,338,62,1962,712,3074,a4b80e242162a7d6ac2337a2a621a82027c549b7
1183,338,62,1962,712,3074,c3904deb919823af577adf5d9d35e9c113eb8289
1184,338,62,1962,712,3074,95edabb45e016ed269f96acc03d4a2bfcecd6b71
1188,338,62,1962,712,3074,00adec6d5f266469bc62e7351d8e6b641872b47a
1190,338,62,1962,712,3074,f5a33e4840d3ad4d1199e99f5a17a9af1d2176f9
1192,338,62,1961,714,3075,534aaf56f4a8e261e111426b2a709e2f8816192f
1193,338,62,1960,715,3075,2f53d342f1ce2fb36cddbd90e24c4fda86389c27
1194,338,62,1960,715,3075,fe3fc5210f0bb334a679ed420152af1c862c0239
1195,340,62,1960,716,3078,fcf494b48fea7c0c55ea29721ba0b2d250351ff8
1197,340,62,1960,716,3078,65a1055a36318ff4e21ffeb7c3dd62fa81892269
1198,340,62,1960,716,3078,1335aa2fb9f590d786a5baee1b781377dc3a2ec8
1199,340,62,1960,716,3078,005c9fc45f99d03344fa9fae3dd984c2ab87f1ea
1204,340,62,1960,717,3079,91e9f1c972842284a94097e252307ce6ed1007a1
1207,340,62,1960,717,3079,85c52743f7b99ac6575d87080a9ffb7540acbf18
1208,340,62,1960,717,3079,392f64842f678b6e29a2e5fac65a586d9c9a57ff
1209,340,62,1960,717,3079,f2975c021d247bf8c6a5fc23988639c636da86f5
1210,340,62,1960,717,3079,94a36cfd8c66a6be9a1e001b29e4c55071f4e0de
1212,340,62,1960,717,3079,134ca4d438bd7cbe8f0f287a00d545f96fa04a01
1213,340,62,1960,717,3079,cb1e779ceb461fd1a5ad9e7659316ac4d3775a5f
1214,340,62,1960,717,3079,af95eee9fb70dae5b3b2ce8bc73c13fc1de239ff
1215,340,62,1960,717,3079,f06ce6053cae6a96ecce29ce2020789945757bf4
1216,340,62,1960,717,3079,0e723ead5289f64d6fd648104c2aa741394060de
1217,340,62,1960,717,3079,7cb3a488436e8e7d0249280e95ba2ee945c96c87
1218,340,62,1960,717,3079,6b37719616b77872f9498ca74022563c178031e6
1219,340,62,1960,717,3079,b1f60460661c8058c511bfb7364dca935c5951ed
1220,340,62,1960,717,3079,d0ed01cef0c5ebb7ea9a1fb36de823aa01428600
1222,340,62,1960,717,3079,de31423130912a012513aad93ec805f8e08a0d5e
1223,340,62,1960,717,3079,8e8c0792c07f6dfbee5115d29911191adee04f2e
1225,340,62,1960,717,3079,c9a02bc8f5114d95079f72dd22aaeec36899117e
1226,340,62,1960,717,3079,25cccca0a286585b9896546d57559e41b4e2ca16
1227,340,62,1960,717,3079,2634f606d55b63511ab1c50c4fad2d52fbda1b19
1231,340,62,1961,717,3080,4fd264b6f1737b0317fdd95b3d7ff3bba15ae6c3
1233,341,61,1962,717,3081,c64dd646f5b6955ca09e0509a6e2ffabfa97d935
1234,341,61,1962,717,3081,57039f9661d2fc06618bba1ed60d005212ee26e3
1235,343,61,1961,722,3087,3af9b70028487be81c4f6ca65ca0d1f2be337e4f
1236,345,59,1961,724,3089,04ee4059d71dbc6aa029907e251360eaf00e11bb
1237,345,59,1961,724,3089,27b2321793c62fb2cbb00fd2830c9387a187a84f
1238,345,59,1961,724,3089,9a3dfa2a524aedb8580b7311585f9d52f252f4e7
1240,347,57,1960,725,3089,a25d3ce007b90a0516aed54fc1c5a16510a290e4
1241,347,57,1960,725,3089,d79122f40ba2016b1a943e2e1ba46984b2ef99ad
1242,348,56,1958,728,3090,785cc71d5b3300e2702b0b2fc7316e58ca70b563
1243,348,56,1957,729,3090,222d0633010e2f37f9fbd2d0559ecc4a5643c738
1244,348,56,1957,729,3090,5c62887d82b1d886c97eb2d4ed3f596b0e6bfebb
1245,348,56,1956,730,3090,1392aff440bc8be26ac09062265269a0414d96d1
1246,348,56,1956,730,3090,3bbebd06adc36f31877a9c0af6c20c5b5a71a900
1247,348,56,1955,732,3091,6a70cb53971a19f2d9e71d5ee24bfb0e844b4d9d
1248,348,56,1955,732,3091,1bb6ecf6d3b31bd606754ddbd1398550f605d3e5
1249,348,56,1955,732,3091,7140d4adf724347aceda1cec7d194f0403fba027
1250,349,55,1955,732,3091,fd6a299cd06fac615ccb9006df0dd98cd8461cc5
1251,349,55,1955,732,3091,f1761e3fefadd9730e8b17c0995e1317c58bd10c
1252,349,55,1955,732,3091,96317ad8defa89a9a4e8ecf4e22e64cb0c3054d7
1253,350,54,1954,733,3091,e5c12f6701075fe9210c67cf472f910d745cb73a
1254,350,54,1954,733,3091,b6e6fcf326ff3b008ccd7e935c391432d95bc5e2
1255,350,54,1954,733,3091,6eed9ae747a0178de817da2e56bd09e73bee84ad
1256,350,54,1954,733,3091,b4002a214399d8619965f40e153ca3f7dcb20904
1258,350,54,1954,733,3091,b6ea1961eb6816dee4370fb0ebd49dba29478db1
1259,353,52,1954,733,3092,5d383549eee498e4903fe290613d726a68615aca
1260,354,52,1954,734,3094,849037af36000d53b0b3b52f780ff475534e195b
1261,354,52,1954,734,3094,491de4f07c5018aa6f409dbc9bcf32ff631d5f2e
1262,354,52,1954,734,3094,a3fe4addcb9063fc327c8609c7ebba4d531da4ce
1263,356,51,1954,734,3095,75374d3797c2cd2423982a870bb0bc74821e951f
1270,356,51,1959,734,3100,e6cfa08f2d478cb962528188dff5cf4daf5e5f9b
1272,357,50,1958,735,3100,2ccfac1a651ff35cd243cd272b2202ae1ccd5740
1277,357,52,1964,735,3108,a780505f3a3c41b691cf142379b192960c008b50
1278,357,52,1964,735,3108,fd1e54b923871d9596f9692c0fc576cd40ce3e38
1282,357,52,1964,735,3108,361f60479d1890e8144fc254d7389a67b35725e9
1283,357,52,1964,735,3108,a51070e7434426467869147608c5a8ca58e21e00
1284,357,52,1964,735,3108,7372cdebed19a9d8e5527823c1e6825156babf98
1285,357,52,1964,735,3108,53e89ce2e71411ff9d1c3fd6f2b10d052a4aeace
1286,357,52,1962,737,3108,afe777639cc1c591df32591e196d4cda5783c615
1288,357,52,1962,737,3108,de99f558d806a2a1b30072ec95bc44d412d80dab
1297,357,52,1964,737,3110,50acbf3ff6f7c8d18b435d37c476aa2136fdac86
1298,357,52,1964,737,3110,a3a6def867c61d24dfded6cbfef7f820409dc739
1300,357,52,1964,737,3110,b7ade645290ecf45530fe7211f8f759fc9cf9971
1301,357,52,1964,737,3110,4cd2bdae07ac5561fdae0eede58c68df4dfcc780
1304,357,52,1966,737,3112,53ccffdb8c8e47a4d4304df453d8c79a9be295ab
1305,357,52,1966,737,3112,6348db378a8fef555aba30761857ef161112b499
1306,357,52,1966,737,3112,a523d94b4581ec41c86f5bbaaffdf5bb6b819c2e
1308,357,52,1966,737,3112,8d1a001ef6dcbbe8053da05cdb3ec99965b0953f
1311,357,52,1966,737,3112,061801e3dfb3f88550cdaeef1a6dd1c24c13d53d
1314,357,52,1966,737,3112,9f6b704769ba5bc0daafc25340d3dc28b18d8fb1
1315,357,52,1966,737,3112,37a5a363215d7c0360ff0a8f57856d373e8c1629
1316,357,52,1966,737,3112,adcf823359d7402fc1f57a2e005cea52905d897d
1318,357,52,1966,737,3112,ac09d22f7913ff09f98001ff51b783932290e378
1319,357,52,1966,737,3112,58c7ff39fb265754fb17ab8d7f8a1401b355777b
1320,357,52,1966,737,3112,d2ef521a53e765585cb31a053e4b0158b5faefe6
1321,358,51,1966,739,3114,41ed6338a40240112f242d76970bfa473da2209f
1322,358,51,1966,739,3114,fa2e1e633ac2073906ed3f1f32107d02331107aa
1323,358,51,1966,740,3115,3f22e83e90bc2eeea5f65858660385a34fbf5486
1324,358,51,1966,740,3115,c055224763e11b29cce0a7c10751354c40dac63e
1325,358,51,1966,740,3115,35355a4ffedb2aeed52d5fe3034380ffc6a438db
1329,358,51,1966,740,3115,2b6344e9447b5a62cb779b92b061b783bdef5f1c
1330,358,51,1966,740,3115,04ecc26223e4c574067e827320a7f26a86477c88
1331,358,51,1966,740,3115,b215a3ab63d1c34746855594656e988561484fe3
1332,358,51,1965,741,3115,287532588941d2941e19c4cd069bcbd8af889203
1333,358,51,1965,741,3115,9f2881deb127593e8e0fa25e978aad9029d7b562
1334,358,51,1965,741,3115,6afa6818fcf25665bbf61f0921c8c8c6fa8f223e
1335,358,51,1965,741,3115,3543fec3b739864c52de0a116dde3b0e5e885799
1336,358,51,1965,744,3118,e0837f2cb12de5e95e621d19b186b0da43bcdee2
1337,358,51,1965,744,3118,cb15ceb5555de0799210a0ce37e744fd4f284b36
1338,358,51,1965,744,3118,3f766d44c5ea000ecf47829ca565b1921dab2ac1
1339,358,51,1965,744,3118,914167abf19d16ac97c0f1f6ae1b08cb377c8f3a
1340,358,51,1965,744,3118,1e8d48252b83efa31118be07b7e134cf0255237d
1343,358,51,1965,744,3118,ca43ee9d0f4682c989e6b88bbc97ddb706ecff0a
1344,358,51,1965,744,3118,7ce6b10e9464995a038289e00169ffa85d29e3a5
1345,358,51,1965,745,3119,25f287f6b2f677213605364c33bb37f33feac953
1346,358,51,1965,745,3119,4a7b58210defea33a428b748ccbc97ae8fd49838
1347,359,50,1965,745,3119,37d06cfc46679759c47178a3380b12fbf22a4f25
1348,359,50,1965,745,3119,5d8985005edd1f308e64b38741ff09a95bea7846
1349,359,50,1965,745,3119,384ddbec1b73a4636f234da3894fde8f8420bb63
1352,359,50,1969,745,3123,00db71d452d04e417bcc2a88757af1c9e22b8e74
1353,359,50,1969,745,3123,7a5b7e35bf2e219225b9f26d3dd3e34f26e83e9c
1357,359,50,1969,745,3123,67732a9b183d2e84c85147b04fdf9499f4395ac6
1358,359,50,1969,745,3123,617b1a21f5a661ef44030c1662440cc5be158ec0
1360,359,50,1969,745,3123,6c9f37ea9eafb0ca1b02eb71ae8d375672043824
1361,359,50,1969,745,3123,8bdfabed6563f2ae136ad43e05bb254c9c15811a
1362,359,50,1969,747,3125,211486f3ab5602cdc332f03cd03fad3cb929d154
1363,359,50,1969,747,3125,5b980897f2da3c048d88029af554e0fc4be68a8e
1364,359,50,1969,747,3125,a82e21b0f9ac613db3354d46539cb97c897ea663
1366,359,50,1968,748,3125,80dac8c33e7f6f22577e4346f44e4c5ee89b648c
1369,359,50,1968,748,3125,c7aff31397a7228f6ac2e33c10ebdf36c4b7a9b7
1370,359,50,1968,748,3125,b971c1cd78a0bf831c1c30080089c4a384d037a0
1372,359,50,1968,748,3125,4dcc2a195595f8d7ddad45bc4baf98ffdeec7f41
1373,359,50,1968,748,3125,c1b6a8a98b08fedfa3f3c69bc7add94c5841ba57
1374,359,50,1968,748,3125,a3fffdca2472885a99e1ea9159a685753cd45738
1375,359,50,1968,748,3125,0922bbf18d3ae8f37e1823df2dbc270d33334548
1376,359,50,1968,748,3125,6c95b134e9b2d5641c123551c080305e90e6a89d
1377,359,50,1968,748,3125,df0a446fd4c864c003e4f941b5b7abd6f10c9427
1378,359,50,1968,753,3130,6ff500127a21f5f2104dc77a09dfa73d5f7c94ce
1379,359,50,1968,753,3130,f59a0401e5d0e19568a038f2a50954d1a9a1526f
1380,359,50,1968,753,3130,aff4b75c34d62ec932414b5099016007fff17317
1381,359,50,1967,754,3130,3db3ab71e97d34260057a6f51d4b2f72da30dc8d
1382,359,50,1967,754,3130,63f0e2df2a3af7b7225150a4ba6d63985b405855
1384,359,50,1967,754,3130,4a50daf6b343db1b5c316aa29efd657e160d0cd3
1387,360,50,1967,754,3131,48888a1a67db0404e5a31c9ca0349984e496f26f
1388,360,50,1967,754,3131,a272db70085887209946f28c9407409bfc0c7ee1
1389,360,50,1967,755,3132,230d8c7301281176a31443a2f4f425828291e46d
1390,360,50,1967,755,3132,1745aa000a4e859c21270371662634978371dda8
1391,360,50,1967,755,3132,05248a1009c05985b1c227a1a48b871c3068cb12
1393,360,50,1966,756,3132,32cd7069711d2e02fcd20c005c59c175d542c62e
1395,360,50,1966,757,3133,12aeed8c949925488a36f0a3b3bf25dfc9407cbf
1396,361,49,1966,757,3133,80855a4b3787bace050a8b4a2b80f79306e69812
1397,363,48,1966,757,3134,0dbe897ab5ea055ed53a219f642348d98e1c3cf9
1398,363,48,1966,758,3135,0f6d51e6a0a22e37e45c4bf452ddb49723e2f956
1400,363,48,1966,758,3135,8b5acda8214c2b8fd73298e106d99627c5815d97
1401,363,48,1966,758,3135,ee66d8dd7df8326c453fd04c2bdeb5225df934be
1402,363,48,1966,758,3135,3f300efede9f9670f4c413ff85ad731def15992b
1403,363,48,1966,758,3135,59e85f09c6c8171d5b24290d455e351063d81f5a
1404,363,48,1966,758,3135,2b9eed41fa26537d1af4f818c6e4296ce3305b01
1405,364,48,1966,758,3136,c08f85fd547a3030cca7ac227e3378d70033e517
1408,364,49,1967,758,3138,89359347c4e7be123dd99d13a43d75e8610ae1dc
1410,364,49,1966,759,3138,494b7986a3e5996d857b085f188a630d1504d9ca
1411,364,49,1966,759,3138,10ace52a41fc3458fb7df51d11974b398f0fbde3
1413,364,49,1966,759,3138,310049a5ae2324788f5756b18aace648cc3c97de
1415,364,49,1966,759,3138,02ef96c5e58d8d3492b6e38246c8268f1a0de47e
1416,364,49,1966,759,3138,a7bb5af50be7b0efbb784011a41fd25fdfe4d42c
1417,364,49,1966,759,3138,3c7d2ee881b13c7fdd0aa90b0aba0430310786de
1424,364,49,1966,759,3138,34af2bc523321da828a02bcf8f225ec393ed75cf
1425,364,49,1966,759,3138,0b5d32facaa1badc0553934f6935507070cfea1b
1426,365,49,1965,765,3144,9c5e272860c076736237d4b280c7c922c46ba273
1427,365,49,1964,766,3144,1f07da3e29c7c3d47968e1c4531dd9bf902575b7
1428,366,49,1964,766,3145,5acf203db2e9562dbe4073bf85d5043ef3121ea9
1431,366,49,1966,766,3147,ea2f48ce8bd865874108af79766cdef2d197e540
1432,366,49,1966,767,3148,ce7dd1273e5ee3d927dbfda0b38aff2517fe004b
1434,366,49,1966,767,3148,976bd519a879b2fd7a356cb21bde32696adb545f
1435,366,49,1966,767,3148,32ef48aa562e6aaee9983f5d0f1c60f02fd555fb
1437,366,49,1966,767,3148,c4af8eb366be45420e13a400cc1dcc8fab91c1ad
1439,366,49,1966,767,3148,e5ab75d2fda8ef2617bc13074206e66c980ca51f
1440,366,49,1966,767,3148,48548d1a473a40adeaf292b63857efdd00a034be
1444,366,49,1966,767,3148,455034d4df048010de4ae0a9a2392b70d1463c61
1446,366,49,1966,767,3148,7521bb95d5caec35f7105fd2e0220c7666c1ecb3
1447,366,49,1966,767,3148,0bd067d0950f49ea586b9c2f0cc74fee24b1d3e9
1448,366,49,1966,767,3148,15ef1dd478c5b6f005e5f782b7619f718ed55e84
1449,366,49,1966,767,3148,96fe90f5356971e0e51a0bc41e045dde600d7521
1450,366,49,1966,767,3148,9dcfecb7c6c8285630ad271888a9ec4ba9140e3a
1451,366,49,1965,768,3148,7d81ee6efc385f7d4c1218639e4102c64495ba0f
1452,366,49,1965,768,3148,abf5ccc29c45d53ec17541179bb5f0a75b28915d
1453,366,49,1965,768,3148,8c5b8018f69226389a1373523c41cd37883c9556
1454,366,49,1965,768,3148,9ae8da0e3761c2823ca166336950fd3fef828a88
1455,366,49,1965,768,3148,69239c0f968ee55cb9ca1e31323fb696db0c2aec
1456,366,49,1965,768,3148,81b55fb90078788bfdc064550f2ff9da2c79d3b6
1457,366,49,1965,768,3148,e19bd086d608c981098130a49e406de91dcc3d26
1458,366,49,1965,768,3148,ab873e7a681e62d6803a3c04a051a47335f7b93a
1460,366,49,1965,768,3148,ad67fcdf51ebbbd7c02c1a2b1f269edc8f92afdc
1461,366,49,1965,768,3148,c7b8d5d135980b267b089b7367e1796304415417
1463,366,49,1965,768,3148,8ad923b9d06f173ff9c633af000a0b91063a5e12
1464,366,49,1964,769,3148,cdb17dcb64d141c5d1919888a32a6f3e3cd58616
1465,366,49,1964,769,3148,5ce84b8044b87b77eff329ed808e8be493a7cfe6
1466,366,49,1964,769,3148,06627ef2caa6854540b50b6f6309c7d12ccfb56a
1467,366,49,1962,771,3148,b78226cd3d2dd578ac57341e0c55754b31ab66ba
1468,366,49,1961,772,3148,7127eb287fb08b89a31bc97097a1fb6b08ada463
1469,367,48,1961,772,3148,03c6ad7ad44032206a8780f74c693d16ca1f1a37
1470,367,48,1961,772,3148,0a26121797b5e0aa07ada07fe1577a79d3853c40
1471,368,47,1961,772,3148,1b598b4b423f7f3b63d523a4cc1e42e5364dd415
1472,368,47,1961,772,3148,a449b7ef99efdbb5edc8b4aacc89eb6020145dd3
1474,368,47,1961,772,3148,3ee18400ae9b916da1a3bee9c9c630fd223a2d3c
1476,368,47,1961,772,3148,4373eac99828d99718a7b245d160e7e64fce2e95
1480,368,47,1961,772,3148,99c58c27d5a8e4a66230c413380508af223d12a8
1481,368,47,1961,772,3148,f98126a05aeb1671c8036900a2720e21645318ad
1482,368,47,1961,772,3148,5f7035cec7d5524d94539a2af5957107f6e0d86b
1483,368,47,1961,772,3148,ac750dbbc0533dcf9c2f6c0f09957adf6f976d3e
1487,368,47,1961,772,3148,81006b9657534a21c3eadb2bc4a87c46db54c099
1488,368,47,1961,772,3148,0115f9faa517bba882a31b0ade076601b5a41de6
1491,368,47,1962,772,3149,1679472165e840aef4c8c9ece2fbf4620b87beab
1492,369,47,1962,772,3150,1014ba026e879e56e0f265a8d9f54e6f39843348
1493,369,47,1962,772,3150,c6da4b0c687e9a0d1661e9a310f703b30c4a0988
1494,369,47,1962,772,3150,1155843a41af589a856efe8e671a796866430049
1495,369,47,1962,772,3150,1f29164ced01bde92c72d20d67bc453484a4f078
1496,369,47,1962,772,3150,7862cbda86cdbced5fbfe4f0056105e657c1f92c
1497,369,47,1962,772,3150,2085d8d5bc2625076983d3be14b30ea684c3f0d5
1499,369,47,1962,772,3150,dbbae2cead5ca1f15177415d4bfe795d4402be9f
1500,369,47,1962,772,3150,4608573788c04fc047da42b4b7b48fdee8136ad3
1501,369,47,1962,772,3150,e0de82c9b2c41c4c479d2245e7d5cd59638b5440
1503,369,48,1962,772,3151,d3e3703a15cd9d294406121bc43be0c75b1a4e0e
1504,369,48,1962,772,3151,34669ea6b88cefb6e6f7176c71b7947234fa50b4
1506,369,48,1962,773,3152,74365585e28174834184e659b788c917303cd98a
1507,369,48,1961,774,3152,4cd5d846d4a0a62bba6edf435a8ae9c6dcfacb43
1508,369,48,1961,774,3152,4a9c32f5eece9030c2b568e930cec0c1ba8f1da0
1509,369,48,1961,774,3152,cc8c02fa0fa2119704d1c39ca8509850aef84acc
1510,369,48,1961,774,3152,e171a83b1516a3a2a393a5300527af1aab21c213
1511,369,48,1961,774,3152,34bb6c0cb7b5b7b86390252389cc1b2b037d9ec6
1513,369,48,1961,774,3152,c550beb0ccc8855fde7ff50ada530f7ceff1a595
1514,369,48,1961,775,3153,8c553e7d3fd3f598a445f3c35711829e9b3645a4
1515,369,48,1961,775,3153,91a431f48c1fc5ecc9a837e8071a0062d31b490f
1516,370,48,1961,775,3154,9a2aca60304dc2e98f9ef45636e129d225cb981f
1517,370,48,1961,775,3154,9788625277b85596302bbf2c39cf829b7a766a4f
1519,370,48,1961,775,3154,19a5f6da329d58653bcda85f84efd5d5eaf68f84
1520,370,48,1961,775,3154,ce4914eab4688ace4b97d14a8c271887235ebb3f
1521,371,47,1961,776,3155,7624fdb9f8ea4cbff407436606998f572898038b
1522,371,47,1961,776,3155,815f4d206dfea41bdff167283c2cac43a71524ac
1523,371,47,1960,777,3155,2514e044a7fce58176c4e79eec298f3d8f70e89b
1527,371,47,1960,777,3155,abcdb237bb313d116ce2ac8e90f79f61429afc70
1528,371,47,1960,777,3155,ce737ac67845da9a73ad645d6b9fb1692390ad56
1531,371,47,1960,777,3155,263b3d2ba132ea443193dc0b728741317742c8d3
1534,371,47,1960,777,3155,406de4c243e3618c13c36c23e07a4aa33162b344
1535,371,47,1960,777,3155,2eefbca1a4140d8a8174a06a1f0160fcc76d8f64
1536,371,47,1960,777,3155,64240263f22055cb539159e9359e64d5096f39d9
1537,371,47,1960,777,3155,d95b22bd56764c71047ec16f628c00c0fd997cfd
1538,371,47,1960,777,3155,1c5f4e86bc9c7bae5d5f3830d9cfbb0043297261
1539,372,47,1959,778,3156,25b912abbe31fa440e702b5273c18cf74e2d6e0b
1540,372,47,1959,778,3156,1aba0e4c68111c99e15d9a4f4d7b4a0ec3c5da01
1542,372,47,1959,778,3156,7628f87e2b1ab4b8a881f06c8973be4c368aaa3d
1544,372,47,1959,778,3156,2c727101113770d41e0907b333568bc2c25435e0
1546,374,46,1956,784,3160,1f8dad69158a96d0649d321ce08ecc9c0465f962
1549,374,46,1956,784,3160,101dbeb673caf6b962e2e8fd09fe09dac26e9771
1550,375,46,1956,784,3161,e48a5b5a03181b3ada6183595eb6e1c599a9657a
1551,375,46,1956,784,3161,a80d70dd10f3c7d483579734e524c94c62832070
1555,375,46,1956,784,3161,5abed864ee1cd31a0b920768b4abe85b26b43a4d
1557,376,46,1956,784,3162,16945f0e9c57aeabadb6f2e2f150a2687455be40
1558,377,45,1956,785,3163,0a2d3b7387b815b4e5d5f3c026f8409fd2a7ff70
1559,377,45,1956,785,3163,d26207d56cab21e3767121d53ebaddbbfc78a4ce
1561,377,45,1956,785,3163,6258e163352690faf20bfc92c12468316d1a47ae
1562,377,45,1956,785,3163,0a19f8d4fc864de481eac1b76c799ffd6ced4e91
1565,377,45,1957,785,3164,5f7f3b46853c958789361a7defda8ca3c3c2be53
1566,377,45,1957,785,3164,b7177cc2a422a0183c8f2d56eceb6b9323c6f959
1567,378,44,1957,785,3164,7803f429a4d435623cb7b91dd324d3aadad87380
1568,378,44,1957,785,3164,7a452c5ce295679307bd81dd9b5f37b3cf762acf
1569,378,44,1957,785,3164,1e35dd1a053b620f065101c02069c8e142ebf8ec
1570,379,43,1957,785,3164,034dfbfc057b6090f9f2589731b8f58a70e4f885
